lead_id,client_id,fecha_lead,canal_origen,hora_lead,dia_semana,has_vtex,producto_visto,cat_producto,punto_abandono,tiempo_pagina_s,paginas_sesion,uso_comparador,items_carrito,sesiones_72h,device,source_medium,convertido,prob_conv_true
lead_009532,GA4_1020737,2025-08-24,whatsapp_inbound,12,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7097
lead_009533,GA4_4600695,2025-12-29,boton_ayuda,20,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.3362
lead_009534,GA4_6792145,2025-12-04,formulario_web,5,2,1,Samsung A55,equipo,view_item,58,4,0,0,1,mobile,email_claro,0,0.2373
lead_009535,GA4_3150894,2025-09-03,formulario_web,15,4,1,Plan Hogar,internet_hogar,view_item,22,2,0,0,2,mobile,google_cpc,1,0.4607
lead_009536,GA4_9330861,2025-08-21,formulario_web,15,4,1,Samsung A55,equipo,add_to_cart,10,9,0,3,1,desktop,google_cpc,1,0.4114
lead_009537,GA4_1286698,2025-11-18,formulario_web,19,5,1,Plan 10GB,plan_movil,view_item,18,4,0,0,0,desktop,google_organic,0,0.4181
lead_009538,GA4_2630209,2025-05-18,whatsapp_inbound,11,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7114
lead_009539,GA4_4839687,2025-11-01,formulario_web,10,3,1,Plan 100GB,plan_movil,add_to_cart,94,5,0,1,1,mobile,google_cpc,0,0.8186
lead_009540,GA4_8612398,2025-12-03,whatsapp_inbound,21,1,1,Plan 10GB,plan_movil,begin_checkout,5,6,0,2,3,mobile,whatsapp_link,1,0.977
lead_009541,GA4_2990622,2025-01-03,whatsapp_inbound,16,4,1,Motorola Edge,equipo,view_item,112,2,0,0,0,desktop,google_organic,0,0.3831
lead_009542,GA4_3380334,2025-06-18,whatsapp_inbound,7,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5952
lead_009543,GA4_5621484,2025-01-23,formulario_web,9,0,1,Plan 20GB,plan_movil,add_to_cart,47,4,0,1,1,tablet,facebook_ads,0,0.4671
lead_009544,GA4_4200361,2025-12-02,whatsapp_inbound,23,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3919
lead_009545,GA4_8111226,2025-11-15,whatsapp_inbound,9,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7151
lead_009546,GA4_7023290,2025-08-20,whatsapp_inbound,17,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6178
lead_009547,GA4_6480092,2025-06-16,whatsapp_inbound,14,5,1,Plan 10GB,plan_movil,view_item,39,2,0,0,2,mobile,google_organic,0,0.7887
lead_009548,GA4_7152047,2025-10-19,formulario_web,20,2,1,iPhone 15,equipo,add_to_cart,6,4,0,2,0,mobile,email_claro,0,0.6895
lead_009549,GA4_7498969,2025-03-08,boton_ayuda,19,0,1,Samsung A55,equipo,view_item,87,3,1,0,3,desktop,google_cpc,1,0.6576
lead_009550,GA4_6149685,2025-04-19,whatsapp_inbound,17,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6324
lead_009551,GA4_3186635,2025-01-25,boton_ayuda,1,6,1,Plan 100GB,plan_movil,view_item,44,4,0,0,0,mobile,google_cpc,0,0.2557
lead_009552,GA4_4556981,2025-11-26,formulario_web,20,0,1,Plan 20GB,plan_movil,view_item,5,7,0,0,3,tablet,email_claro,0,0.6078
lead_009553,GA4_1453692,2025-05-25,formulario_web,14,0,1,Plan 50GB,plan_movil,view_item,161,3,0,0,4,mobile,google_cpc,1,0.8986
lead_009554,GA4_5351292,2025-06-15,formulario_web,21,6,1,Plan 20GB,plan_movil,add_to_cart,6,5,1,1,1,tablet,google_organic,1,0.8519
lead_009555,GA4_2257435,2025-01-29,boton_ayuda,15,4,1,Plan 50GB,plan_movil,view_item,10,3,0,0,2,mobile,google_cpc,0,0.4886
lead_009556,GA4_3620107,2025-02-06,whatsapp_inbound,18,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7347
lead_009557,GA4_1430260,2025-10-08,formulario_web,6,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.2984
lead_009558,GA4_3363000,2025-11-05,formulario_web,19,4,1,Plan 50GB,plan_movil,view_item,67,5,0,0,3,mobile,google_cpc,1,0.8089
lead_009559,GA4_9084142,2025-07-15,formulario_web,12,1,1,iPhone 15,equipo,begin_checkout,5,3,0,1,3,desktop,google_cpc,1,0.8029
lead_009560,GA4_1902872,2025-02-17,boton_ayuda,12,3,1,Plan 50GB,plan_movil,add_to_cart,65,2,0,2,0,mobile,facebook_ads,0,0.8329
lead_009561,GA4_8087699,2025-07-24,whatsapp_inbound,8,0,1,Samsung A55,equipo,view_item,110,2,0,0,2,mobile,google_cpc,1,0.8103
lead_009562,GA4_3065490,2025-05-11,formulario_web,8,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.1
lead_009563,GA4_7070375,2025-04-02,formulario_web,9,1,1,Plan 20GB,plan_movil,begin_checkout,18,4,0,1,2,tablet,facebook_ads,1,0.7386
lead_009564,GA4_3717134,2025-05-03,whatsapp_inbound,12,3,1,Samsung A55,equipo,add_to_cart,135,11,0,4,1,desktop,google_organic,1,0.9242
lead_009565,GA4_9041495,2025-07-24,whatsapp_inbound,21,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.564
lead_009566,GA4_4872295,2025-02-15,formulario_web,13,3,1,Plan 50GB,plan_movil,add_to_cart,21,12,0,1,2,mobile,email_claro,1,0.6636
lead_009567,GA4_9302324,2025-01-11,boton_ayuda,19,6,1,Plan 10GB,plan_movil,view_item,52,3,1,0,1,tablet,directo,0,0.4243
lead_009568,GA4_5662904,2025-04-17,formulario_web,7,3,1,Plan 100GB,plan_movil,view_item,58,6,0,0,0,mobile,google_organic,1,0.4042
lead_009569,GA4_2011816,2025-03-25,boton_ayuda,17,4,1,Plan 10GB,plan_movil,add_to_cart,30,3,0,2,0,mobile,facebook_ads,1,0.4573
lead_009570,GA4_3790920,2025-07-18,formulario_web,15,3,1,Samsung A55,equipo,add_to_cart,96,9,0,1,2,desktop,email_claro,0,0.5468
lead_009571,GA4_2032110,2025-07-26,whatsapp_inbound,22,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5947
lead_009572,GA4_8434228,2025-05-26,whatsapp_inbound,20,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.4967
lead_009573,GA4_2432331,2025-11-28,whatsapp_inbound,14,4,1,Plan 50GB,plan_movil,begin_checkout,9,4,0,3,0,mobile,google_cpc,1,0.9613
lead_009574,GA4_8234702,2025-12-01,whatsapp_inbound,19,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.593
lead_009575,GA4_8150430,2025-03-20,whatsapp_inbound,9,6,1,Plan 10GB,plan_movil,view_item,95,3,0,0,3,desktop,google_cpc,0,0.8025
lead_009576,GA4_1375480,2025-03-03,formulario_web,16,3,1,Plan 20GB,plan_movil,view_item,5,2,0,0,1,mobile,directo,0,0.5731
lead_009577,GA4_7917936,2025-06-02,formulario_web,6,1,1,Motorola Edge,equipo,view_item,14,6,0,0,0,desktop,directo,0,0.1272
lead_009578,GA4_4828581,2025-09-09,whatsapp_inbound,12,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6236
lead_009579,GA4_3180830,2025-08-10,whatsapp_inbound,10,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.533
lead_009580,GA4_3122028,2025-06-08,whatsapp_inbound,18,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6221
lead_009581,GA4_5721088,2025-12-17,formulario_web,15,0,1,iPhone 15,equipo,add_to_cart,21,5,1,1,0,desktop,facebook_ads,1,0.584
lead_009582,GA4_9909493,2025-11-05,whatsapp_inbound,19,2,1,Plan 20GB,plan_movil,view_item,24,8,0,0,3,desktop,directo,1,0.8891
lead_009583,GA4_2795827,2025-03-09,whatsapp_inbound,16,5,1,iPhone 15,equipo,add_to_cart,112,5,0,1,3,tablet,google_organic,1,0.8465
lead_009584,GA4_6744356,2025-07-03,boton_ayuda,7,0,1,Plan 50GB,plan_movil,view_item,11,5,0,0,2,desktop,google_cpc,0,0.294
lead_009585,GA4_6359232,2025-12-07,formulario_web,19,3,1,Motorola Edge,equipo,view_item,16,6,0,0,0,mobile,email_claro,1,0.3025
lead_009586,GA4_5379891,2025-02-19,whatsapp_inbound,20,0,1,Plan 50GB,plan_movil,add_to_cart,34,4,0,4,2,desktop,google_cpc,1,0.8392
lead_009587,GA4_3660840,2025-07-08,formulario_web,21,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.416
lead_009588,GA4_1127128,2025-09-20,whatsapp_inbound,16,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5132
lead_009589,GA4_4721805,2025-04-13,formulario_web,19,0,1,Xiaomi 14T,equipo,add_to_cart,50,5,0,1,2,mobile,google_organic,1,0.7365
lead_009590,GA4_5789153,2025-09-08,formulario_web,19,2,1,Plan 10GB,plan_movil,add_to_cart,35,6,0,1,2,desktop,google_cpc,1,0.7079
lead_009591,GA4_1543296,2025-08-17,whatsapp_inbound,9,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5397
lead_009592,GA4_5189227,2025-07-18,formulario_web,9,4,1,Plan 50GB,plan_movil,add_to_cart,5,6,0,2,0,desktop,email_claro,0,0.5319
lead_009593,GA4_1983946,2025-09-01,whatsapp_inbound,6,3,1,Plan 50GB,plan_movil,begin_checkout,67,8,0,1,3,mobile,google_cpc,1,0.9594
lead_009594,GA4_3092029,2025-05-18,whatsapp_inbound,12,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5334
lead_009595,GA4_1282866,2025-10-16,whatsapp_inbound,15,5,1,Plan 50GB,plan_movil,view_item,46,5,0,0,0,mobile,email_claro,0,0.6137
lead_009596,GA4_7093262,2025-11-04,formulario_web,23,3,1,Plan 10GB,plan_movil,add_to_cart,89,7,0,1,0,desktop,google_cpc,1,0.4232
lead_009597,GA4_7803832,2025-08-05,whatsapp_inbound,14,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6343
lead_009598,GA4_9327992,2025-02-16,whatsapp_inbound,19,6,1,Plan 50GB,plan_movil,view_item,5,2,0,0,3,desktop,facebook_ads,0,0.7978
lead_009599,GA4_8574470,2025-08-05,whatsapp_inbound,18,0,1,Plan 20GB,plan_movil,view_item,5,5,1,0,1,mobile,facebook_ads,1,0.8962
lead_009600,GA4_7183513,2025-07-08,whatsapp_inbound,10,3,1,Plan 20GB,plan_movil,add_to_cart,98,2,0,1,1,mobile,directo,1,0.8338
lead_009601,GA4_8099935,2025-11-11,formulario_web,5,0,1,Plan 100GB,plan_movil,add_to_cart,39,3,0,1,2,mobile,facebook_ads,1,0.7323
lead_009602,GA4_6171733,2025-04-06,whatsapp_inbound,16,0,1,Samsung A55,equipo,add_to_cart,52,5,1,3,1,mobile,facebook_ads,1,0.9037
lead_009603,GA4_2088545,2025-08-11,whatsapp_inbound,18,3,1,Plan 10GB,plan_movil,add_to_cart,45,3,0,1,0,mobile,google_organic,1,0.8099
lead_009604,GA4_7222468,2025-11-19,formulario_web,23,2,1,Plan 100GB,plan_movil,view_item,9,2,0,0,1,mobile,directo,0,0.4173
lead_009605,GA4_8429157,2025-08-07,formulario_web,13,2,1,Plan 50GB,plan_movil,add_to_cart,5,8,0,1,4,mobile,facebook_ads,1,0.8922
lead_009606,GA4_6839010,2025-02-17,formulario_web,21,3,1,iPhone 15,equipo,add_to_cart,13,3,0,3,1,mobile,google_organic,1,0.7034
lead_009607,GA4_7240617,2025-01-21,formulario_web,13,2,1,Motorola Edge,equipo,begin_checkout,234,8,0,3,0,mobile,google_organic,1,0.9031
lead_009608,GA4_5782238,2025-09-20,whatsapp_inbound,18,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4819
lead_009609,GA4_8133170,2025-06-24,formulario_web,17,0,1,Plan 100GB,plan_movil,add_to_cart,129,4,0,3,3,mobile,directo,1,0.7927
lead_009610,GA4_3893776,2025-08-26,formulario_web,5,3,1,Samsung A55,equipo,add_to_cart,15,5,0,2,1,mobile,facebook_ads,0,0.4539
lead_009611,GA4_5128831,2025-12-13,whatsapp_inbound,6,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.503
lead_009612,GA4_5215799,2025-04-25,boton_ayuda,2,4,1,Plan 10GB,plan_movil,begin_checkout,5,8,1,1,1,mobile,email_claro,1,0.7694
lead_009613,GA4_9045874,2025-11-28,whatsapp_inbound,13,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5627
lead_009614,GA4_2785515,2025-12-18,boton_ayuda,19,3,1,Plan 100GB,plan_movil,add_to_cart,31,4,1,1,1,mobile,google_organic,0,0.5931
lead_009615,GA4_3296115,2025-03-21,boton_ayuda,9,3,1,Plan 10GB,plan_movil,add_to_cart,52,8,0,1,1,desktop,facebook_ads,0,0.2403
lead_009616,GA4_5212751,2025-09-11,formulario_web,17,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3459
lead_009617,GA4_8746810,2025-09-27,boton_ayuda,11,4,1,Plan 20GB,plan_movil,view_item,5,2,0,0,2,desktop,google_cpc,1,0.307
lead_009618,GA4_8284413,2025-11-19,formulario_web,19,0,1,Plan Hogar,internet_hogar,view_item,220,2,0,0,0,mobile,google_organic,1,0.7658
lead_009619,GA4_1045835,2025-11-28,whatsapp_inbound,19,5,1,Plan 50GB,plan_movil,begin_checkout,31,5,0,2,1,mobile,email_claro,1,0.9086
lead_009620,GA4_2854892,2025-09-26,formulario_web,19,6,1,Plan 10GB,plan_movil,add_to_cart,72,2,0,2,1,desktop,google_cpc,1,0.851
lead_009621,GA4_1740271,2025-02-12,whatsapp_inbound,16,2,1,Samsung A55,equipo,add_to_cart,51,3,1,1,1,tablet,google_cpc,1,0.7176
lead_009622,GA4_1996541,2025-05-29,whatsapp_inbound,11,3,1,Plan 100GB,plan_movil,begin_checkout,14,2,0,3,1,mobile,google_organic,1,0.9307
lead_009623,GA4_2988260,2025-08-28,formulario_web,19,0,1,Plan Hogar,internet_hogar,view_item,20,3,0,0,1,mobile,google_cpc,0,0.5869
lead_009624,GA4_9626559,2025-08-12,whatsapp_inbound,9,6,1,Motorola Edge,equipo,add_to_cart,44,6,1,1,1,desktop,facebook_ads,0,0.8237
lead_009625,GA4_3057504,2025-02-10,whatsapp_inbound,11,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6347
lead_009626,GA4_1649788,2025-09-02,formulario_web,9,5,1,Plan 100GB,plan_movil,view_item,74,3,0,0,1,mobile,google_cpc,0,0.6334
lead_009627,GA4_4476565,2025-06-03,boton_ayuda,18,6,1,Samsung A55,equipo,add_to_cart,80,6,0,1,3,mobile,facebook_ads,0,0.6142
lead_009628,GA4_1447035,2025-03-18,whatsapp_inbound,18,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6461
lead_009629,GA4_7921821,2025-03-07,whatsapp_inbound,18,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7803
lead_009630,GA4_4856258,2025-12-17,whatsapp_inbound,13,5,1,Motorola Edge,equipo,begin_checkout,58,6,0,1,0,mobile,google_cpc,1,0.9217
lead_009631,GA4_2684049,2025-06-03,formulario_web,7,6,1,Plan 20GB,plan_movil,view_item,68,3,0,0,1,mobile,google_cpc,1,0.4694
lead_009632,GA4_8538435,2025-05-08,whatsapp_inbound,21,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6758
lead_009633,GA4_7688041,2025-09-25,formulario_web,15,0,1,Xiaomi 14T,equipo,view_item,12,4,0,0,1,mobile,facebook_ads,0,0.3973
lead_009634,GA4_5633363,2025-08-07,whatsapp_inbound,13,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5518
lead_009635,GA4_2509625,2025-06-01,whatsapp_inbound,17,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5385
lead_009636,GA4_9203793,2025-10-19,boton_ayuda,9,2,1,Xiaomi 14T,equipo,add_to_cart,10,8,1,1,2,mobile,google_cpc,1,0.6948
lead_009637,GA4_3715801,2025-01-25,whatsapp_inbound,8,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5755
lead_009638,GA4_8110272,2025-10-10,formulario_web,13,6,1,Plan 100GB,plan_movil,add_to_cart,147,2,0,2,1,desktop,google_cpc,1,0.8317
lead_009639,GA4_9661739,2025-02-09,whatsapp_inbound,10,1,1,Plan 50GB,plan_movil,view_item,84,3,0,0,2,tablet,google_cpc,0,0.7493
lead_009640,GA4_1715102,2025-01-24,formulario_web,10,5,1,Samsung A55,equipo,view_item,242,7,0,0,3,desktop,google_cpc,1,0.4848
lead_009641,GA4_1220268,2025-09-20,formulario_web,21,5,1,Plan 20GB,plan_movil,begin_checkout,5,8,0,1,3,mobile,google_organic,1,0.8861
lead_009642,GA4_9671336,2025-02-25,whatsapp_inbound,16,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5078
lead_009643,GA4_2634576,2025-09-19,whatsapp_inbound,15,4,1,Plan 50GB,plan_movil,view_item,57,6,0,0,0,tablet,facebook_ads,1,0.3839
lead_009644,GA4_7144552,2025-08-06,whatsapp_inbound,18,6,1,Plan 50GB,plan_movil,begin_checkout,5,6,0,2,1,desktop,google_cpc,1,0.9644
lead_009645,GA4_8512186,2025-07-31,formulario_web,22,5,1,Plan 20GB,plan_movil,begin_checkout,110,7,0,2,1,mobile,email_claro,1,0.8271
lead_009646,GA4_2801909,2025-02-18,formulario_web,8,0,1,Plan 50GB,plan_movil,add_to_cart,31,5,0,1,4,mobile,google_organic,1,0.9366
lead_009647,GA4_3485244,2025-08-26,formulario_web,20,5,1,iPhone 15,equipo,view_item,129,3,0,0,0,mobile,google_cpc,1,0.6749
lead_009648,GA4_1511403,2025-12-05,formulario_web,17,1,1,Plan 50GB,plan_movil,begin_checkout,14,5,1,2,0,mobile,facebook_ads,1,0.8641
lead_009649,GA4_2814986,2025-10-19,whatsapp_inbound,8,6,1,iPhone 15,equipo,add_to_cart,51,9,0,4,1,mobile,google_cpc,0,0.7764
lead_009650,GA4_6749870,2025-05-10,whatsapp_inbound,12,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6025
lead_009651,GA4_2020095,2025-07-01,whatsapp_inbound,15,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5303
lead_009652,GA4_8775490,2025-05-11,whatsapp_inbound,18,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6097
lead_009653,GA4_2416584,2025-10-27,whatsapp_inbound,10,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5082
lead_009654,GA4_4279706,2025-02-11,formulario_web,16,1,1,Plan 50GB,plan_movil,view_item,24,2,0,0,2,mobile,facebook_ads,0,0.5139
lead_009655,GA4_9528917,2025-09-15,formulario_web,18,0,1,Plan 10GB,plan_movil,begin_checkout,33,5,0,1,1,mobile,directo,0,0.8667
lead_009656,GA4_1712203,2025-01-09,boton_ayuda,14,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.1857
lead_009657,GA4_7854949,2025-02-28,whatsapp_inbound,20,2,1,Plan 50GB,plan_movil,add_to_cart,54,5,0,1,0,mobile,google_organic,1,0.8805
lead_009658,GA4_8599460,2025-12-05,formulario_web,20,4,1,Plan 10GB,plan_movil,begin_checkout,5,4,1,1,6,tablet,google_organic,1,0.9807
lead_009659,GA4_2705679,2025-08-25,formulario_web,15,6,1,Plan Hogar,internet_hogar,begin_checkout,156,5,1,1,0,mobile,google_cpc,1,0.9268
lead_009660,GA4_5135634,2025-04-02,formulario_web,22,2,1,iPhone 15,equipo,view_item,5,5,0,0,3,mobile,directo,0,0.4311
lead_009661,GA4_1904008,2025-04-04,whatsapp_inbound,6,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.2886
lead_009662,GA4_8750170,2025-07-21,whatsapp_inbound,0,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3408
lead_009663,GA4_4845153,2025-01-24,whatsapp_inbound,13,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.681
lead_009664,GA4_6572372,2025-02-12,whatsapp_inbound,17,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.462
lead_009665,GA4_2337271,2025-08-02,formulario_web,17,6,1,Samsung A55,equipo,begin_checkout,16,3,0,2,1,mobile,facebook_ads,1,0.8152
lead_009666,GA4_1801923,2025-12-27,whatsapp_inbound,15,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5623
lead_009667,GA4_5827229,2025-06-02,whatsapp_inbound,8,3,1,Plan 20GB,plan_movil,view_item,92,4,0,0,1,mobile,google_organic,1,0.6716
lead_009668,GA4_7058607,2025-06-10,formulario_web,9,1,1,iPhone 15,equipo,view_item,72,5,1,0,2,mobile,google_organic,1,0.6554
lead_009669,GA4_9903570,2025-10-28,formulario_web,20,4,1,Plan 20GB,plan_movil,add_to_cart,8,5,1,1,2,mobile,directo,1,0.8728
lead_009670,GA4_5622924,2025-08-21,formulario_web,20,2,1,Plan 50GB,plan_movil,view_item,29,7,0,0,1,mobile,email_claro,1,0.5695
lead_009671,GA4_9254946,2025-12-10,formulario_web,18,4,1,Plan Hogar,internet_hogar,begin_checkout,20,2,0,2,2,mobile,directo,1,0.8987
lead_009672,GA4_6037133,2025-08-19,whatsapp_inbound,18,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.737
lead_009673,GA4_4346962,2025-11-16,whatsapp_inbound,17,4,1,Plan 50GB,plan_movil,view_item,96,6,0,0,0,desktop,google_cpc,1,0.5749
lead_009674,GA4_7721240,2025-05-16,whatsapp_inbound,10,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.464
lead_009675,GA4_3935687,2025-06-24,formulario_web,14,1,1,Plan 100GB,plan_movil,view_item,28,4,0,0,2,mobile,google_cpc,0,0.6701
lead_009676,GA4_2916056,2025-04-06,boton_ayuda,18,0,1,Plan 20GB,plan_movil,add_to_cart,29,5,0,3,0,desktop,google_organic,1,0.7252
lead_009677,GA4_4297622,2025-04-19,whatsapp_inbound,16,4,1,Plan 50GB,plan_movil,view_item,162,4,0,0,3,mobile,google_cpc,1,0.8748
lead_009678,GA4_1415909,2025-04-05,formulario_web,1,3,1,Plan 50GB,plan_movil,begin_checkout,79,6,0,3,1,tablet,email_claro,0,0.6881
lead_009679,GA4_1292420,2025-02-10,whatsapp_inbound,22,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6355
lead_009680,GA4_8299701,2025-11-06,formulario_web,20,1,1,Plan 10GB,plan_movil,view_item,22,5,1,0,2,mobile,google_cpc,1,0.9581
lead_009681,GA4_4048854,2025-05-13,whatsapp_inbound,11,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5452
lead_009682,GA4_6854133,2025-12-11,whatsapp_inbound,17,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3861
lead_009683,GA4_9920306,2025-02-24,formulario_web,21,4,1,Motorola Edge,equipo,add_to_cart,87,3,0,1,0,mobile,google_cpc,1,0.8424
lead_009684,GA4_9860422,2025-08-11,formulario_web,7,6,1,Xiaomi 14T,equipo,add_to_cart,161,3,0,1,2,mobile,facebook_ads,1,0.753
lead_009685,GA4_6961507,2025-10-01,formulario_web,15,1,1,Plan 100GB,plan_movil,add_to_cart,47,5,0,4,2,desktop,google_organic,0,0.6043
lead_009686,GA4_8496392,2025-01-10,whatsapp_inbound,14,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7825
lead_009687,GA4_8145557,2025-01-03,whatsapp_inbound,13,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6092
lead_009688,GA4_8205561,2025-07-22,whatsapp_inbound,20,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6612
lead_009689,GA4_5257397,2025-03-01,boton_ayuda,13,1,1,Plan 50GB,plan_movil,view_item,5,3,0,0,0,mobile,directo,0,0.6002
lead_009690,GA4_9324420,2025-01-07,boton_ayuda,6,0,1,Plan Hogar,internet_hogar,add_to_cart,59,3,0,1,3,desktop,google_cpc,1,0.363
lead_009691,GA4_1498015,2025-03-29,formulario_web,6,6,1,Plan 10GB,plan_movil,add_to_cart,49,5,0,1,3,desktop,facebook_ads,1,0.5619
lead_009692,GA4_4431979,2025-12-02,whatsapp_inbound,4,1,1,Plan 100GB,plan_movil,add_to_cart,11,2,1,1,1,desktop,email_claro,0,0.7037
lead_009693,GA4_3021593,2025-09-02,boton_ayuda,13,5,1,Plan 50GB,plan_movil,begin_checkout,6,3,0,2,0,mobile,directo,1,0.765
lead_009694,GA4_1091715,2025-08-24,formulario_web,18,4,1,Plan 100GB,plan_movil,begin_checkout,16,2,1,2,1,mobile,google_organic,1,0.8158
lead_009695,GA4_6599609,2025-12-21,formulario_web,10,1,1,Plan Hogar,internet_hogar,view_item,9,2,0,0,0,mobile,facebook_ads,1,0.3703
lead_009696,GA4_4338075,2025-07-27,whatsapp_inbound,18,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5925
lead_009697,GA4_4361577,2025-12-03,formulario_web,18,6,1,iPhone 15,equipo,begin_checkout,124,2,0,2,3,mobile,google_cpc,1,0.9653
lead_009698,GA4_7754169,2025-11-05,formulario_web,11,1,1,Plan 10GB,plan_movil,view_item,123,4,0,0,1,mobile,google_cpc,1,0.6074
lead_009699,GA4_3627051,2025-09-07,formulario_web,17,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3904
lead_009700,GA4_8373187,2025-06-05,formulario_web,18,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5093
lead_009701,GA4_5265122,2025-11-13,whatsapp_inbound,15,0,1,Plan 10GB,plan_movil,view_item,30,2,1,0,1,desktop,whatsapp_link,1,0.7317
lead_009702,GA4_8339610,2025-11-12,formulario_web,12,0,1,Motorola Edge,equipo,begin_checkout,54,3,0,3,1,desktop,email_claro,1,0.6692
